"","rules","support","confidence","lift","count"
"1994","{frankfurter,sliced cheese,whole milk} => {root vegetables}",0.00101677681748856,0.625,5.73402518656716,10
"3178","{citrus fruit,frozen vegetables,pip fruit} => {root vegetables}",0.00101677681748856,0.625,5.73402518656716,10
"3193","{citrus fruit,frozen vegetables,other vegetables} => {root vegetables}",0.00203355363497712,0.625,5.73402518656716,20
"3350","{beef,sausage,tropical fruit} => {root vegetables}",0.00101677681748856,0.625,5.73402518656716,10
"4744","{other vegetables,sliced cheese,tropical fruit,whole milk} => {root vegetables}",0.00101677681748856,0.625,5.73402518656716,10
"4754","{citrus fruit,oil,other vegetables,whole milk} => {root vegetables}",0.00101677681748856,0.625,5.73402518656716,10
"4799","{other vegetables,waffles,whole milk,yogurt} => {root vegetables}",0.00101677681748856,0.625,5.73402518656716,10
"4850","{chicken,other vegetables,tropical fruit,whole milk} => {root vegetables}",0.00101677681748856,0.625,5.73402518656716,10
"4969","{beef,other vegetables,rolls/buns,yogurt} => {root vegetables}",0.00101677681748856,0.625,5.73402518656716,10
"5187","{butter,rolls/buns,whipped/sour cream,whole milk} => {root vegetables}",0.00101677681748856,0.625,5.73402518656716,10
"5330","{citrus fruit,fruit/vegetable juice,tropical fruit,whole milk} => {root vegetables}",0.00101677681748856,0.625,5.73402518656716,10
"101","{root vegetables,turkey} => {tropical fruit}",0.00152516522623284,0.6,5.71802325581395,15
"4730","{ham,other vegetables,whole milk,yogurt} => {tropical fruit}",0.00122013218098627,0.6,5.71802325581395,12
"5287","{domestic eggs,root vegetables,whole milk,yogurt} => {tropical fruit}",0.00152516522623284,0.6,5.71802325581395,15
"285","{bottled beer,herbs} => {bottled water}",0.00122013218098627,0.631578947368421,5.71442405461676,12
"1558","{citrus fruit,herbs,other vegetables} => {root vegetables}",0.00132180986273513,0.619047619047619,5.67941542288557,13
"2022","{other vegetables,sliced cheese,whipped/sour cream} => {root vegetables}",0.00132180986273513,0.619047619047619,5.67941542288557,13
"2131","{frozen vegetables,onions,other vegetables} => {root vegetables}",0.00132180986273513,0.619047619047619,5.67941542288557,13
"3239","{beef,curd,other vegetables} => {root vegetables}",0.00132180986273513,0.619047619047619,5.67941542288557,13
"4885","{other vegetables,white bread,whole milk,yogurt} => {root vegetables}",0.00132180986273513,0.619047619047619,5.67941542288557,13
"3430","{butter,curd,tropical fruit} => {yogurt}",0.00152516522623284,0.789473684210526,5.65923737916219,15
"5512","{pastry,rolls/buns,tropical fruit,whole milk} => {yogurt}",0.00152516522623284,0.789473684210526,5.65923737916219,15
"239","{fruit/vegetable juice,red/blush wine} => {shopping bags}",0.00101677681748856,0.555555555555556,5.63868822382754,10
"1667","{curd,soft cheese,whole milk} => {yogurt}",0.00111845449923742,0.785714285714286,5.63228862973761,11
"1999","{butter,sliced cheese,tropical fruit} => {yogurt}",0.00111845449923742,0.785714285714286,5.63228862973761,11
"2156","{butter,onions,tropical fruit} => {yogurt}",0.00111845449923742,0.785714285714286,5.63228862973761,11
"4699","{other vegetables,soft cheese,tropical fruit,whole milk} => {yogurt}",0.00111845449923742,0.785714285714286,5.63228862973761,11
"4825","{cream cheese,root vegetables,whipped/sour cream,whole milk} => {yogurt}",0.00111845449923742,0.785714285714286,5.63228862973761,11
"1601","{other vegetables,semi-finished bread,yogurt} => {tropical fruit}",0.00132180986273513,0.590909090909091,5.63138653981677,13
"4959","{beef,rolls/buns,whole milk,yogurt} => {tropical fruit}",0.00132180986273513,0.590909090909091,5.63138653981677,13
"5371","{other vegetables,pip fruit,whipped/sour cream,yogurt} => {tropical fruit}",0.00132180986273513,0.590909090909091,5.63138653981677,13
"3368","{beef,other vegetables,tropical fruit} => {root vegetables}",0.00274529740721912,0.613636363636364,5.62977018317503,27
"5384","{citrus fruit,rolls/buns,whipped/sour cream,whole milk} => {pastry}",0.00101677681748856,0.5,5.62,10
"2648","{beef,cream cheese,yogurt} => {root vegetables}",0.00111845449923742,0.611111111111111,5.60660240464345,11
"3163","{citrus fruit,frozen vegetables,whipped/sour cream} => {root vegetables}",0.00111845449923742,0.611111111111111,5.60660240464345,11
"3246","{beef,napkins,other vegetables} => {root vegetables}",0.00111845449923742,0.611111111111111,5.60660240464345,11
"5537","{citrus fruit,other vegetables,rolls/buns,tropical fruit} => {root vegetables}",0.00111845449923742,0.611111111111111,5.60660240464345,11
"365","{domestic eggs,semi-finished bread} => {tropical fruit}",0.00101677681748856,0.588235294117647,5.60590515275878,10
"874","{hygiene articles,UHT-milk} => {tropical fruit}",0.00101677681748856,0.588235294117647,5.60590515275878,10
"1963","{ham,pip fruit,yogurt} => {tropical fruit}",0.00101677681748856,0.588235294117647,5.60590515275878,10
"2135","{beef,onions,other vegetables} => {tropical fruit}",0.00101677681748856,0.588235294117647,5.60590515275878,10
"2539","{long life bakery product,newspapers,whole milk} => {tropical fruit}",0.00101677681748856,0.588235294117647,5.60590515275878,10
"4510","{citrus fruit,pip fruit,rolls/buns} => {tropical fruit}",0.00101677681748856,0.588235294117647,5.60590515275878,10
"4704","{grapes,other vegetables,whole milk,yogurt} => {tropical fruit}",0.00101677681748856,0.588235294117647,5.60590515275878,10
"4998","{curd,other vegetables,whipped/sour cream,yogurt} => {tropical fruit}",0.00101677681748856,0.588235294117647,5.60590515275878,10
"5008","{curd,other vegetables,pip fruit,yogurt} => {tropical fruit}",0.00101677681748856,0.588235294117647,5.60590515275878,10
"5121","{margarine,other vegetables,whipped/sour cream,yogurt} => {tropical fruit}",0.00101677681748856,0.588235294117647,5.60590515275878,10
"5331","{citrus fruit,fruit/vegetable juice,root vegetables,whole milk} => {tropical fruit}",0.00101677681748856,0.588235294117647,5.60590515275878,10
"2683","{cream cheese,margarine,whole milk} => {yogurt}",0.00142348754448399,0.777777777777778,5.57539682539683,14
"312","{herbs,tropical fruit} => {root vegetables}",0.00172852058973055,0.607142857142857,5.57019589552239,17
"630","{cat food,pip fruit} => {tropical fruit}",0.00142348754448399,0.583333333333333,5.55918927648579,14
"1556","{citrus fruit,herbs,whole milk} => {tropical fruit}",0.00111845449923742,0.578947368421053,5.51739086087311,11
"1796","{frozen meals,other vegetables,pip fruit} => {tropical fruit}",0.00111845449923742,0.578947368421053,5.51739086087311,11
"1968","{ham,pip fruit,whole milk} => {tropical fruit}",0.00111845449923742,0.578947368421053,5.51739086087311,11
"2107","{oil,root vegetables,yogurt} => {tropical fruit}",0.00111845449923742,0.578947368421053,5.51739086087311,11
"2908","{butter,white bread,yogurt} => {tropical fruit}",0.00111845449923742,0.578947368421053,5.51739086087311,11
"4648","{bottled water,root vegetables,yogurt} => {tropical fruit}",0.00223690899847483,0.578947368421053,5.51739086087311,22
"4748","{other vegetables,sliced cheese,whole milk,yogurt} => {tropical fruit}",0.00111845449923742,0.578947368421053,5.51739086087311,11
"5283","{domestic eggs,other vegetables,root vegetables,yogurt} => {tropical fruit}",0.00111845449923742,0.578947368421053,5.51739086087311,11
"1928","{candy,tropical fruit,whole milk} => {yogurt}",0.00101677681748856,0.769230769230769,5.51412872841444,10
"2685","{butter,cream cheese,whipped/sour cream} => {yogurt}",0.00101677681748856,0.769230769230769,5.51412872841444,10
"2718","{cream cheese,sausage,whipped/sour cream} => {yogurt}",0.00101677681748856,0.769230769230769,5.51412872841444,10
"3406","{curd,margarine,whipped/sour cream} => {yogurt}",0.00101677681748856,0.769230769230769,5.51412872841444,10
"4872","{pip fruit,root vegetables,white bread,whole milk} => {yogurt}",0.00101677681748856,0.769230769230769,5.51412872841444,10
"5120","{margarine,other vegetables,tropical fruit,whipped/sour cream} => {yogurt}",0.00101677681748856,0.769230769230769,5.51412872841444,10
"5133","{margarine,other vegetables,root vegetables,tropical fruit} => {yogurt}",0.00101677681748856,0.769230769230769,5.51412872841444,10
"5583","{bottled water,rolls/buns,soda,tropical fruit} => {yogurt}",0.00101677681748856,0.769230769230769,5.51412872841444,10
"5625","{oil,other vegetables,root vegetables,tropical fruit,whole milk} => {yogurt}",0.00101677681748856,0.769230769230769,5.51412872841444,10
"5636","{butter,domestic eggs,other vegetables,tropical fruit,whole milk} => {yogurt}",0.00101677681748856,0.769230769230769,5.51412872841444,10
"316","{herbs,rolls/buns} => {root vegetables}",0.00183019827147941,0.6,5.50466417910448,18
"1588","{herbs,other vegetables,whole milk} => {root vegetables}",0.00244026436197255,0.6,5.50466417910448,24
"1598","{other vegetables,processed cheese,whole milk} => {root vegetables}",0.00152516522623284,0.6,5.50466417910448,15
"1692","{soft cheese,whipped/sour cream,whole milk} => {root vegetables}",0.00122013218098627,0.6,5.50466417910448,12
"2111","{oil,tropical fruit,whole milk} => {root vegetables}",0.00152516522623284,0.6,5.50466417910448,15
"3338","{beef,citrus fruit,tropical fruit} => {root vegetables}",0.00122013218098627,0.6,5.50466417910448,12
"3655","{fruit/vegetable juice,other vegetables,pork} => {root vegetables}",0.00152516522623284,0.6,5.50466417910448,15
"4715","{hard cheese,other vegetables,whole milk,yogurt} => {root vegetables}",0.00122013218098627,0.6,5.50466417910448,12
"5491","{pip fruit,soda,whole milk,yogurt} => {root vegetables}",0.00122013218098627,0.6,5.50466417910448,12
"2653","{cream cheese,curd,whipped/sour cream} => {yogurt}",0.00132180986273513,0.764705882352941,5.48169267707083,13
"4353","{bottled water,fruit/vegetable juice,pastry} => {yogurt}",0.00132180986273513,0.764705882352941,5.48169267707083,13
"201","{frozen fish,pip fruit} => {tropical fruit}",0.00122013218098627,0.571428571428571,5.44573643410853,12
"2089","{fruit/vegetable juice,oil,other vegetables} => {tropical fruit}",0.00122013218098627,0.571428571428571,5.44573643410853,12
"5180","{butter,other vegetables,whipped/sour cream,yogurt} => {tropical fruit}",0.00122013218098627,0.571428571428571,5.44573643410853,12
"840","{frozen vegetables,sliced cheese} => {root vegetables}",0.00132180986273513,0.590909090909091,5.42126017639077,13
"605","{grapes,pip fruit} => {tropical fruit}",0.00213523131672598,0.567567567567568,5.40894091766185,21
"1976","{ham,other vegetables,yogurt} => {tropical fruit}",0.00172852058973055,0.566666666666667,5.40035529715762,17
"2056","{other vegetables,sliced cheese,yogurt} => {tropical fruit}",0.00172852058973055,0.566666666666667,5.40035529715762,17
"5214","{butter,root vegetables,whole milk,yogurt} => {tropical fruit}",0.00172852058973055,0.566666666666667,5.40035529715762,17
"266","{beef,pasta} => {root vegetables}",0.00101677681748856,0.588235294117647,5.39672958735733,10
"1568","{bottled water,herbs,whole milk} => {root vegetables}",0.00101677681748856,0.588235294117647,5.39672958735733,10
"2137","{beef,onions,other vegetables} => {root vegetables}",0.00101677681748856,0.588235294117647,5.39672958735733,10
"2792","{chicken,frankfurter,whole milk} => {root vegetables}",0.00101677681748856,0.588235294117647,5.39672958735733,10
"2864","{chicken,sausage,yogurt} => {root vegetables}",0.00101677681748856,0.588235294117647,5.39672958735733,10
"3557","{butter,napkins,whipped/sour cream} => {root vegetables}",0.00101677681748856,0.588235294117647,5.39672958735733,10
"4795","{other vegetables,sugar,whole milk,yogurt} => {root vegetables}",0.00101677681748856,0.588235294117647,5.39672958735733,10
"4813","{cream cheese,curd,other vegetables,yogurt} => {root vegetables}",0.00101677681748856,0.588235294117647,5.39672958735733,10
"4831","{cream cheese,other vegetables,pip fruit,whole milk} => {root vegetables}",0.00101677681748856,0.588235294117647,5.39672958735733,10
"4861","{butter,other vegetables,white bread,whole milk} => {root vegetables}",0.00101677681748856,0.588235294117647,5.39672958735733,10
"5054","{citrus fruit,other vegetables,pork,whole milk} => {root vegetables}",0.00101677681748856,0.588235294117647,5.39672958735733,10
"5646","{citrus fruit,other vegetables,whipped/sour cream,whole milk,yogurt} => {root vegetables}",0.00101677681748856,0.588235294117647,5.39672958735733,10
"3741","{frankfurter,whipped/sour cream,yogurt} => {tropical fruit}",0.00132180986273513,0.565217391304348,5.38654364678126,13
"5654","{other vegetables,pip fruit,root vegetables,whole milk,yogurt} => {tropical fruit}",0.00132180986273513,0.565217391304348,5.38654364678126,13
"5504","{pastry,root vegetables,sausage,whole milk} => {yogurt}",0.00122013218098627,0.75,5.37627551020408,12
"280","{curd,herbs} => {root vegetables}",0.00142348754448399,0.583333333333333,5.35175684079602,14
"301","{herbs,pip fruit} => {root vegetables}",0.00142348754448399,0.583333333333333,5.35175684079602,14
"5657","{citrus fruit,other vegetables,tropical fruit,whole milk,yogurt} => {root vegetables}",0.00142348754448399,0.583333333333333,5.35175684079602,14
"3001","{chocolate,domestic eggs,whole milk} => {sausage}",0.00101677681748856,0.5,5.3219696969697,10
"121","{fruit/vegetable juice,rice} => {root vegetables}",0.00111845449923742,0.578947368421053,5.31151806755695,11
"286","{bottled beer,herbs} => {root vegetables}",0.00111845449923742,0.578947368421053,5.31151806755695,11
"1564","{herbs,other vegetables,shopping bags} => {root vegetables}",0.00111845449923742,0.578947368421053,5.31151806755695,11
"2106","{oil,tropical fruit,yogurt} => {root vegetables}",0.00111845449923742,0.578947368421053,5.31151806755695,11
"4751","{other vegetables,sliced cheese,whole milk,yogurt} => {root vegetables}",0.00111845449923742,0.578947368421053,5.31151806755695,11
"5024","{citrus fruit,curd,other vegetables,whole milk} => {root vegetables}",0.00111845449923742,0.578947368421053,5.31151806755695,11
"357","{pork,semi-finished bread} => {tropical fruit}",0.00101677681748856,0.555555555555556,5.29446597760551,10
"1779","{frankfurter,frozen meals,whole milk} => {tropical fruit}",0.00101677681748856,0.555555555555556,5.29446597760551,10
"2564","{long life bakery product,sausage,yogurt} => {tropical fruit}",0.00101677681748856,0.555555555555556,5.29446597760551,10
"2905","{bottled beer,white bread,whole milk} => {tropical fruit}",0.00101677681748856,0.555555555555556,5.29446597760551,10
"3114","{frozen vegetables,pork,yogurt} => {tropical fruit}",0.00101677681748856,0.555555555555556,5.29446597760551,10
"3653","{fruit/vegetable juice,pork,yogurt} => {tropical fruit}",0.00101677681748856,0.555555555555556,5.29446597760551,10
"5412","{bottled water,other vegetables,whipped/sour cream,yogurt} => {tropical fruit}",0.00101677681748856,0.555555555555556,5.29446597760551,10
"5481","{pip fruit,rolls/buns,root vegetables,whole milk} => {tropical fruit}",0.00101677681748856,0.555555555555556,5.29446597760551,10
"100","{tropical fruit,turkey} => {root vegetables}",0.00152516522623284,0.576923076923077,5.292946326062,15
"1906","{butter milk,pastry,whole milk} => {yogurt}",0.00142348754448399,0.736842105263158,5.28195488721804,14
"2638","{canned beer,rolls/buns,sausage} => {shopping bags}",0.00142348754448399,0.518518518518518,5.26277567557237,14
"4760","{oil,root vegetables,tropical fruit,whole milk} => {yogurt}",0.00111845449923742,0.733333333333333,5.25680272108843,11
"4769","{oil,other vegetables,tropical fruit,whole milk} => {yogurt}",0.00111845449923742,0.733333333333333,5.25680272108843,11
